mnu_yunchuan_test_daotu|测 试 修 士 类 型 ^ 选 择 后 会 把 你 临 时 设 置 为 元 婴 后 期 、 补 满 灵 力 ， 并 发 放 四 类 投 掷 神 通 。 进 战 场 后 测 试 ： Z 核 心 神 通 ， X 护 盾 ， B 召 唤 ， V 金 丹 大 神 通 ； 背 包 中 四 种 符 箓 用 于 测 试 命 中 范 围 伤 害 。
mno_yc_test_switch_type|测 试 ： 切 换 六 类 修 士 战 斗 技 能
mno_yc_test_jianxiu|切 换 为 剑 修
mno_yc_test_fuxiu|切 换 为 符 修
mno_yc_test_danxiu|切 换 为 丹 修
mno_yc_test_moxiu|切 换 为 魔 修
mno_yc_test_qixiu|切 换 为 器 修
mno_yc_test_zaxiu|切 换 为 杂 修
mno_yc_test_back|返 回 测 试 工 具 菜 单 。
menu_yunchuan_major_breakthrough|大 境 界 突 破 ^ 当 前 境 界 ： {s2} · {s3} ^ 人 物 等 级 ： {reg0} / {reg9} ^ 所 需 丹 药 ： {s6} x1^ 雷 劫 预 估 ： {reg21} 道 劫 雷 / 单 道 威 力 {reg22} ^ 渡 劫 后 突 破 概 率 ： {reg23} %^^ 大 境 界 突 破 会 引 动 天 劫 。 天 赋 越 强 、 因 果 越 重 ， 雷 劫 越 盛 ； 主 灵 根 也 会 轻 微 改 变 劫 雷 强 度 。 进 入 雷 劫 战 斗 后 可 以 用 X 灵 力 护 体 抵 御 部 分 雷 伤 。
menu_yunchuan_test_daotu|测 试 修 士 类 型 ^ 选 择 后 会 把 你 临 时 设 置 为 元 婴 后 期 、 补 满 灵 力 ， 并 发 放 基 础 战 斗 套 装 。 进 战 场 后 测 试 ： Z 核 心 神 通 ， X 护 盾 ， B 召 唤 ， V 金 丹 大 神 通 。 需 要 盾 牌 、 法 袍 、 丹 药 等 测 试 物 品 时 ， 请 回 到 测 试 工 具 菜 单 按 类 别 发 放 。
mnu_yunchuan_cultivation_status|境 界 ： {s2} · {s3} ^ 修 士 根 基 ： {s4} ^ 灵 根 ： {s6} （ {s7} ） ^ 五 行 ： 金 {reg11} 木 {reg12} 水 {reg13} 火 {reg14} 土 {reg15} ^ 人 物 等 级 ： {reg0} ^ 修 为 进 度 ： {reg1} / {reg9} ^ 灵 力 ： {reg2} / {reg3} ^ 气 运 ： {reg4} （ {s5} ） ^ 因 果 ： {reg5} 灵 根 污 染 ： {reg17} 洗 练 ： {reg16} /5^ 天 地 气 运 总 池 ： {reg10} ^^ 战 斗 快 捷 键 ： Z 核 心 神 通 / X 灵 力 护 体 / B 召 唤 / V 金 丹 大 神 通
mno_yc_pill_xiling|服 食 洗 灵 丹 （ 轻 微 洗 练 五 行 灵 根 ， 最 多 五 次 ）
menu_yunchuan_linggen_intro|入 宗 之 前 ， 山 门 执 事 取 出 一 方 测 灵 石 。 灵 根 是 修 士 的 先 天 根 器 ， 会 影 响 闭 关 修 炼 、 大 境 界 突 破 和 对 应 神 通 亲 和 。 接 下 来 你 要 随 测 灵 石 完 成 三 次 共 鸣 ， 结 果 仍 有 天 命 随 机 ， 但 你 的 选 择 会 让 某 一 类 五 行 灵 根 更 容 易 显 现 。
mno_yc_linggen_test|开 始 测 灵 石 共 鸣 。
menu_yunchuan_linggen_result|测 灵 石 泛 起 光 华 ， 你 的 灵 根 已 显 。 ^^ 灵 根 品 级 ： {s2} ^ 主 灵 根 ： {s3} ^ 五 行 数 值 ： 金 {reg11} / 木 {reg12} / 水 {reg13} / 火 {reg14} / 土 {reg15} ^ 测 灵 共 鸣 ： 金 {reg21} / 木 {reg22} / 水 {reg23} / 火 {reg24} / 土 {reg25} ^^ 品 级 越 高 ， 闭 关 修 炼 与 大 境 界 突 破 越 顺 ； 主 灵 根 会 影 响 对 应 神 通 的 伤 害 与 表 现 。 三 次 共 鸣 只 会 轻 微 牵 引 天 赋 ， 不 会 完 全 取 代 天 命 。
mno_yc_linggen_continue|记 下 结 果 ， 继 续 。
mno_yc_linggen_game_1_metal|追 随 锐 利 的 金 色 星 芒 。
mno_yc_linggen_game_1_wood|追 随 温 润 的 青 木 生 机 。
mno_yc_linggen_game_1_water|追 随 幽 深 的 玄 水 波 纹 。
mno_yc_linggen_game_1_fire|追 随 跃 动 的 赤 火 微 光 。
mno_yc_linggen_game_1_earth|追 随 厚 重 的 黄 土 脉 动 。
mno_yc_linggen_game_2_metal|听 取 剑 鸣 般 的 金 气 。
mno_yc_linggen_game_2_wood|听 取 枝 叶 舒 展 的 木 气 。
mno_yc_linggen_game_2_water|听 取 潮 汐 回 旋 的 水 气 。
mno_yc_linggen_game_2_fire|听 取 丹 火 暗 燃 的 火 气 。
mno_yc_linggen_game_2_earth|听 取 山 岳 回 响 的 土 气 。
mno_yc_linggen_game_3_metal|按 向 澄 明 的 金 光 。
mno_yc_linggen_game_3_wood|按 向 生 长 的 青 光 。
mno_yc_linggen_game_3_water|按 向 安 静 的 水 光 。
mno_yc_linggen_game_3_fire|按 向 明 亮 的 火 光 。
mno_yc_linggen_game_3_earth|按 向 稳 定 的 土 光 。
menu_yunchuan_linggen_game_1|测 灵 石 · 第 一 息 ^ 测 灵 石 沉 入 寂 静 ， 石 心 里 浮 起 五 缕 细 光 。 第 一 息 最 看 本 能 ， 不 必 多 想 ， 选 你 最 想 追 随 的 一 缕 。
menu_yunchuan_linggen_game_2|测 灵 石 · 第 二 息 ^ 测 灵 石 忽 冷 忽 热 ， 五 行 之 气 在 掌 心 交 错 。 第 二 息 看 亲 和 ， 选 最 先 回 应 你 的 那 道 气 机 。
menu_yunchuan_linggen_game_3|测 灵 石 · 第 三 息 ^ 最 后 一 息 ， 测 灵 石 内 如 开 小 天 地 。 此 时 不 再 分 辨 强 弱 ， 只 顺 着 心 神 按 向 最 后 一 道 光 。
menu_yunchuan_tribulation_result|雷 劫 结 果 ^ 结 论 ： {s2} ^ 承 受 劫 雷 ： {reg1} 道 ^ 单 道 劫 雷 威 力 ： {reg2} ^ 渡 劫 后 突 破 概 率 ： {reg3} %^^ 天 雷 已 散 ， 气 机 重 新 落 回 经 脉 。
mno_yc_tribulation_result_continue|收 束 气 机 。
mno_yc_test_tools|测 试 号 与 分 类 发 放 。
menu_yunchuan_test_tools|云 川 测 试 工 具 ^ 在 这 里 生 成 或 刷 新 测 试 号 、 切 换 修 士 类 型 ， 并 按 类 别 清 包 发 放 测 试 物 品 。 装 备 类 发 放 会 先 清 空 背 包 ， 只 保 留 当 前 要 看 的 那 一 组 ， 避 免 一 次 性 塞 满 背 包 。
mno_yc_test_make_base|生 成 / 刷 新 基 础 测 试 号 。
mno_yc_test_open_type_menu|切 换 六 类 修 士 战 斗 技 能 。
mno_yc_test_loadout_basic|清 包 并 发 放 基 础 战 斗 套 装 。
mno_yc_test_loadout_shields|清 包 并 发 放 所 有 云 川 盾 牌 。
mno_yc_test_loadout_robes|清 包 并 发 放 所 有 法 袍 / 护 甲 。
mno_yc_test_loadout_pills|清 包 并 发 放 所 有 丹 药 。
mno_yc_test_loadout_materials|清 包 并 发 放 材 料 / 功 法 / 令 牌 。
mno_yc_test_loadout_spells|清 包 并 发 放 神 通 符 箓 测 试 包 。
mno_yc_test_loadout_mounts|清 包 并 发 放 当 前 坐 骑 。
mno_yc_test_refresh_party|刷 新 测 试 部 队 和 同 伴 。
mno_yc_test_tools_back|返 回 闭 关 菜 单 。
mno_yc_test_loadout_bows|清 包 并 发 放 所 有 云 川 弓 和 箭 矢 。
mno_yc_test_loadout_crossbows|清 包 并 发 放 所 有 云 川 弩 和 弩 矢 。
mno_yc_test_loadout_boots|清 包 并 发 放 所 有 云 川 靴 子 。
mno_yc_test_loadout_gloves|清 包 并 发 放 所 有 云 川 手 套 。
menu_yunchuan_gongfa_study_confirm|参 悟 功 法 ： {s1} ^^ 参 悟 会 花 费 一 日 时 间 。 进 度 满 100 后 ， 将 消 耗 背 包 中 对 应 秘 籍 ， 并 把 它 记 录 为 已 掌 握 功 法 。
mnu_yunchuan_gongfa_study_confirm|参 悟 功 法 ： {s1} ^^ 参 悟 会 花 费 一 日 时 间 。 进 度 满 100 后 ， 将 消 耗 背 包 中 对 应 秘 籍 ， 并 把 它 记 录 为 已 掌 握 功 法 。
mno_yc_gongfa_study_day|参 悟 一 日 。
mno_yc_gongfa_study_cancel|暂 不 参 悟 。
mno_yunchuan_tutorial_guide|云 川 目 标 与 新 手 引 导
menu_yunchuan_tutorial_intro|你 已 定 下 道 途 ， 也 测 过 灵 根 。 接 下 来 ， 《 云 川 》 不 会 把 你 推 向 唯 一 结 局 ： 你 的 目 标 是 在 神 洲 活 下 去 、 变 强 、 结 识 同 道 、 积 累 资 源 与 名 望 ， 并 逐 步 选 择 自 己 要 影 响 哪 一 方 天 地 。 ^^ 短 期 目 标 ： 会 闭 关 、 会 招 人 、 会 挑 能 打 赢 的 仗 、 会 看 修 炼 面 板 。 ^^ 长 期 目 标 ： 筑 基 、 习 得 功 法 、 招 揽 伙 伴 、 加 入 或 对 抗 宗 门 、 经 营 据 点 、 参 与 大 战 ， 最 终 沿 着 自 己 的 道 途 一 路 破 境 。 ^^ 若 你 没 玩 过 原 版 战 团 ， 建 议 接 受 入 门 引 导 ； 它 会 像 任 务 一 样 逐 步 带 你 熟 悉 核 心 玩 法 。
mno_yc_tutorial_accept|接 受 入 门 引 导 任 务
mno_yc_tutorial_skip_intro|我 熟 悉 玩 法 ， 直 接 踏 入 神 洲
menu_yunchuan_tutorial_guide|《 云 川 》 的 核 心 不 是 线 性 通 关 ， 而 是 在 修 仙 世 界 里 选 择 你 自 己 的 上 升 路 线 。 ^^ 基 础 循 环 ： 招 募 队 伍 、 寻 找 资 源 、 完 成 任 务 、 击 败 合 适 的 敌 人 、 闭 关 修 炼 、 学 习 功 法 、 突 破 境 界 。 ^^ 生 存 目 标 ： 不 要 单 人 硬 闯 强 敌 ； 先 凑 人 手 、 买 粮 、 挑 弱 敌 ， 队 伍 和 士 气 比 个 人 勇 武 更 可 靠 。 ^^ 修 仙 目 标 ： 境 界 、 灵 根 、 气 运 、 功 法 与 神 通 决 定 成 长 路 线 。 营 地 的 闭 关 菜 单 和 X 键 修 炼 面 板 是 你 的 主 控 台 。 ^^ 沙 盒 目 标 ： 你 可 以 做 散 修 、 投 靠 宗 门 、 招 揽 伙 伴 、 经 营 领 地 、 参 与 战 争 ， 或 一 路 追 求 更 高 境 界 。 ^^ {s1}
mno_yc_tutorial_start_from_guide|开 始 新 手 引 导 任 务 链
mno_yc_tutorial_stop_from_guide|停 止 当 前 引 导 任 务
mno_yc_tutorial_back_to_camp|返 回 营 地
mno_yc_tutorial_guide|查 看 目 标 与 新 手 引 导
